UhaveE_ID	UID	EID	site	longitude	latitude	altitude	time_zone	daylight_saving	water_vapor	light_pollution(m/sas)
334	106	1388	Mauna Kea Observatory	-126.58575521926952	-52.10601277568781	82.17352709135338	UTC-8	n	0.34793212046790756	24.31105015631899
335	106	815	Iranian National Observatory	-152.73248039987715	72.1515523472419	2447.7119040439648	UTC-10	n	7.485580100328601	24.058426574044276
336	106	2973	Llano de Chajnantor Observatory	-32.97572832296373	28.412186293625666	2720.834813117038	UTC-2	n	3.191283234229915	16.503171203471172
337	107	2263	Indian Astronomical Observatory	-131.93809397853136	-8.687832879386718	192.76872790997993	UTC-8	n	2.238217867144745	21.535352443424504
338	107	315	Barcroft Observatory	1.0018729935588908	-10.903663745858807	2367.9580403727314	UTC+0	n	6.624219961308987	23.56442705855478
339	107	1375	Chacaltaya Astrophysical Observatory	152.40531427075928	68.43575681456966	2871.9563890542713	UTC+10	n	1.992057075607332	19.30212059641233
340	108	1230	Plateau Observatory	79.937988243147	40.93993231798244	2647.095677681641	UTC+5	n	9.281703364998636	21.354281509070688
341	108	2898	Iranian National Observatory	79.85709240826401	-44.88746135151358	3873.5347535599362	UTC+5	n	1.7588925047716575	22.95260509702474
342	108	516	Atacama Cosmology Telescope	130.4445762770781	-76.39119608265695	4923.932920214358	UTC+8	n	4.785854750897015	17.845977824066402
343	109	2349	Notre Dame University-Louaiz Observatory	-86.77293897592716	-22.3130111946098	213.83124791767779	UTC-5	n	5.384035537044665	17.346457713166558
344	110	2702	Receiver Lab Telescope	-9.655706140968192	47.7720195433767	4051.334515947167	UTC+0	n	2.3154218782927014	15.655390610509109
345	111	1067	Mauna Kea Observatory	77.83421883661686	41.98840113613123	782.4848212014432	UTC+5	n	3.2687278686774732	21.353218224337663
346	111	1794	Concordia Station	-4.687255827595408	0.7147102741090805	1381.8917383712997	UTC+0	n	9.422059554363006	19.52600687733435
347	111	309	Atacama Cosmology Telescope	-40.43856995932012	48.773441872129155	2194.7295749062023	UTC-2	n	7.943753391736946	23.55079689751778
348	112	1300	Meyer-Womble Observatory	103.34221102391467	-5.530461107248428	4785.9222517874805	UTC+6	n	3.163276297700459	19.011513368167655
349	112	1771	Barcroft Observatory	58.24402567055037	-52.82240308096257	2386.003793489284	UTC+3	n	6.95758095701933	24.945207272558704
350	112	235	Peak Terskol Observatory	38.768453307773626	44.348564044242025	1392.2868443562063	UTC+2	n	8.00143867908413	23.23841867594828
351	113	1393	Barcroft Observatory	160.9653052174072	-42.66390393809856	5098.250554074284	UTC+10	n	4.652028767108546	20.583240738239553
352	113	1861	Haleakala Observatory	-133.3548756167432	-77.88900227817946	4363.597055766902	UTC-8	n	8.807442500227605	22.91131869018953
353	113	2670	Barcroft Observatory	174.5536693378159	-8.495107529353959	4982.749199570178	UTC+11	n	1.0788034752534048	19.7175547061158
354	114	5	High Altitude Water Cherenkov Gamma-Ray Observatory	63.71057212447931	-27.593914174082755	4636.317171244162	UTC+4	n	6.710597606930248	21.581445153401557
355	114	1000	High Altitude Water Cherenkov Gamma-Ray Observatory	11.55057735653756	-51.386092168126325	4270.154049195284	UTC+0	n	2.0364449780925034	17.43146916338717
356	116	2806	Plateau Observatory	-176.00299910274205	-44.29504943923989	3949.5468966088015	UTC-11	y	7.540607654749443	15.403778689220818
357	116	2853	Very Long Baseline Array	55.349938207768076	21.894138031018485	3641.5807353686323	UTC+3	n	6.2662459901002565	16.38421017903721
358	116	258	European Extremely Large Telescope	27.612665696846932	-23.79322984052891	3119.228538256796	UTC+1	n	4.684145072377125	19.225664282505733
359	117	2706	Peak Terskol Observatory	-16.436223018596365	-23.31634558449059	4032.582656955535	UTC-1	y	6.572209896912495	21.155209871655135
360	117	1635	Peak Terskol Observatory	-134.24178246407547	41.52348926510399	2540.0307724195236	UTC-8	n	8.188220212899944	18.68827853979903
361	117	1308	University of Tokyo Atacama Observatory	81.68303950881688	36.911484646419126	2376.6069203891034	UTC+5	n	3.2227289251380986	24.66073544097818
362	117	2436	Yangbajing International Cosmic Ray Observatory	-23.15680454919601	73.04840907564594	1646.033222019719	UTC-1	n	5.3930230637907375	20.814569491237677
363	118	2827	Sphinx Observatory	156.2634868212388	-30.04130754550694	4841.862085550062	UTC+10	n	3.980383035199706	24.371485372927342
364	118	2504	Iranian National Observatory	173.80778324985272	-1.8113433153664715	2032.6343958711393	UTC+11	n	5.581923116394021	23.33929198096854
365	118	1198	Sphinx Observatory	-33.504039107553865	-41.1251436558223	198.4786441947418	UTC-2	n	8.642228833884113	18.933985514100755
366	119	1873	Peak Terskol Observatory	165.8975312590818	74.0167848909214	1127.9715701386779	UTC+11	y	9.087157168443351	19.238653834575544
367	120	1366	Peak Terskol Observatory	37.029931543272056	-4.726982932454746	4721.517208611561	UTC+2	n	6.3286989222496235	22.448868643172386
368	121	2158	Plateau Observatory	14.718042271744736	4.789778909629689	906.1251207908726	UTC+0	n	5.8579455763710655	16.44395000565331
369	121	2250	High Altitude Water Cherenkov Gamma-Ray Observatory	-133.0673649434963	-65.71883266869065	116.42540358838222	UTC-8	n	3.587864344095788	18.915368739749603
370	121	2857	James Ax Observatory	139.55505341756526	59.18834214407974	1078.8210920195825	UTC+9	n	7.93993198566005	19.89803166477956
371	121	897	Mauna Kea Observatory	67.9102841659529	70.09143050223247	1942.668404433037	UTC+4	n	5.969509324830291	24.046160881802486
372	121	1547	Receiver Lab Telescope	-105.8831302098751	-63.613797430215456	331.5119586887179	UTC-7	n	5.836846896142872	22.33927949709685
373	122	86	Large Latin American Millimeter Array	16.307672304038476	-69.54789227773477	4121.416036524715	UTC+1	n	8.209040593053443	18.398770583714573
374	122	2223	Barcroft Observatory	158.75607358088496	-60.52002148014536	4711.989612500014	UTC+10	n	7.498194513949365	18.201814774808987
375	122	1660	European Extremely Large Telescope	-108.02468326270606	29.85136982634853	770.2307343401617	UTC-7	n	0.9816423400212371	23.339577035832313
376	123	2871	Very Long Baseline Array	-50.05981680535501	10.389737941887333	2749.875502952197	UTC-3	n	5.3527475092384735	18.720101567952952
377	123	971	Yangbajing International Cosmic Ray Observatory	-81.91271362397009	-61.741839524598134	5138.672878175825	UTC-5	y	7.2502005590754734	23.245731101641994
378	124	2039	Mauna Kea Observatory	-9.253813383465484	8.30347019308752	3165.5450002834295	UTC+0	n	3.80734244241978	15.09306489470988
379	124	2135	Large Latin American Millimeter Array	117.62191402816268	-73.0011195461718	4842.807856843502	UTC+7	y	5.377613778285458	15.887735911935541
380	124	110	Yangbajing International Cosmic Ray Observatory	118.86174201951695	41.256562041888984	3797.4782059575177	UTC+7	n	8.081774377662818	19.93078062082229
381	125	605	Mauna Kea Observatory	61.45822595652899	5.078791587743694	22.29100358663514	UTC+4	n	4.146666646693166	22.714822565379997
382	125	942	European Extremely Large Telescope	22.65947005208173	-69.5026670142555	1729.9239009150754	UTC+1	n	5.764075970071108	18.130609453055897
383	126	2079	Llano de Chajnantor Observatory	-101.24384739666876	-53.2995446741394	4162.666704920352	UTC-6	n	3.1554681725831824	20.244387891018334
384	126	1920	Concordia Station	-59.974415036103295	-32.713058969725	1248.9307880328013	UTC-3	n	9.564491098103632	18.322238674790892
385	126	2161	Haleakala Observatory	62.10001588050693	68.69978066880125	4682.132232889862	UTC+4	n	8.504711175057135	22.291659105643582
386	127	2497	Indian Astronomical Observatory	-26.98028755023796	45.58146888650185	235.55446178678415	UTC-1	n	7.575736149501825	19.16738538339923
387	127	1205	Large Latin American Millimeter Array	49.007189546546414	63.08020110729845	4081.3093298870003	UTC+3	n	8.717257009556675	21.65379327448246
388	127	1854	Mount Graham International Observatory	-77.91422069958661	-64.858023400512	1600.6093208722377	UTC-5	y	9.714856941961864	20.606433756158584
389	127	1211	Plateau Observatory	-18.272243453747365	54.68830560965705	114.4439919300178	UTC-1	n	5.85432391267636	19.51783580766682
390	127	2784	Plateau Observatory	-160.7352470333446	59.0104212209161	3762.4563058760687	UTC-10	n	0.29684623496129325	18.803359146579616
391	128	1328	Very Long Baseline Array	-25.56754712974694	-47.76314447255196	3961.605278624595	UTC-1	n	8.682832227932423	22.03252957980471
392	128	1465	Shiquanhe Observatory 	110.16701289604867	53.73582164401827	513.5745414791405	UTC+7	n	1.0826123460126924	17.575146990299828
393	129	84	High Altitude Water Cherenkov Gamma-Ray Observatory	9.016963408510918	-27.414293721686782	3168.797501419553	UTC+0	n	5.197107354886543	20.384720192294438
394	129	958	Atacama Cosmology Telescope	144.85967365287468	30.56270009254888	2884.436951829081	UTC+9	n	5.680232239542744	24.312340628313194
395	129	985	Iranian National Observatory	-14.392737726926015	68.51361099199198	609.0748235347913	UTC+0	n	1.832929458034216	16.665877439466534
396	129	842	Sphinx Observatory	-55.8262692547203	-78.85588202249913	1237.1396786450473	UTC-3	n	8.929104658083912	21.346324745464983
397	130	276	Llano de Chajnantor Observatory	-65.33825067406481	-58.17419046746777	5007.271138683667	UTC-4	n	7.635350026324463	20.511150857610108
398	130	1085	Indian Astronomical Observatory	-19.05535482728044	50.74436938547544	2758.944483572133	UTC-1	y	1.5181613979463238	20.286775473285513
399	130	2713	Iranian National Observatory	84.09929344751038	4.793969468636817	3664.34273202435	UTC+5	n	5.87639177612011	15.958499551826868
400	131	1072	Very Long Baseline Array	30.524946850551146	-31.649015699268958	3803.461474690156	UTC+2	y	9.087931811477429	24.193332127330276
401	132	2856	Large Latin American Millimeter Array	-35.61202141237291	-46.10753786537357	3059.25139953238	UTC-2	n	1.0364693605207975	24.29605313629543
402	132	99	Chacaltaya Astrophysical Observatory	-73.76189900248366	28.379541040227224	3724.1473027050974	UTC-4	n	1.0270282505043482	18.088806627966
403	132	1536	Notre Dame University-Louaiz Observatory	29.35240215382845	10.07148479118213	5034.992161815834	UTC+1	n	0.9074785567638277	21.51415788580239
404	133	730	University of Tokyo Atacama Observatory	47.57610075443222	-24.49858287745606	4129.219967659436	UTC+3	n	1.3479427495405538	19.092573698255684
405	133	270	Haleakala Observatory	72.05522037353461	79.48461386932647	1903.6877478320043	UTC+4	n	0.05939672058523193	18.922030099002182
406	133	2640	Peak Terskol Observatory	174.8764028131494	-13.43950392310387	4705.307937771775	UTC+11	n	8.677009080247448	18.034123699001544
407	134	2582	Mauna Loa Observatory	-151.646312076231	-71.41602895238788	1956.7490671433977	UTC-10	n	7.337476304115188	20.651822814314624
408	134	182	Notre Dame University-Louaiz Observatory	85.30985384529345	-12.51481397217222	3937.903941908107	UTC+5	y	1.6488894910660967	18.907228797491427
409	134	1733	European Extremely Large Telescope	-123.93224710890377	-69.96975553112478	3245.917079032556	UTC-8	n	0.20995794906001453	19.812007952347876
410	135	1567	Plateau Observatory	24.1780133621549	50.16752837941556	1726.7015595487985	UTC+1	n	3.160277780292857	16.83865007997915
411	135	1185	Llano de Chajnantor Observatory	-36.36692626215	-38.82710569251428	2560.6010198657013	UTC-2	n	0.3927057257750499	20.780535340944823
412	136	1550	Mount Graham International Observatory	-43.1053857743847	-5.639417183162465	4899.5283249812655	UTC-2	n	2.6732573790613987	22.652390648808638
413	136	1100	Chacaltaya Astrophysical Observatory	-53.606629350436236	-7.517663888468903	5081.198219426239	UTC-3	n	0.7797723823632263	15.676897938472829
414	136	1680	High Altitude Water Cherenkov Gamma-Ray Observatory	-90.36572234756692	1.7466184619463974	703.944699623817	UTC-6	n	9.69925275435916	17.09748834766404
415	137	2735	Mauna Kea Observatory	-162.9706520933425	-12.475919510311982	2552.0093003423412	UTC-10	y	9.632727196461074	23.80208266497373
416	138	1259	Llano de Chajnantor Observatory	82.80279364563967	-34.04357079740387	58.60636932479277	UTC+5	n	9.513196550943867	17.485516155311657
417	138	221	Notre Dame University-Louaiz Observatory	160.21569404189034	-21.05861829285157	4863.431015208071	UTC+10	n	2.7976511087355407	17.1556247068596
418	138	694	Atacama Cosmology Telescope	-127.13846015017022	0.6490207723090577	4605.722503117172	UTC-8	n	5.746873896149043	24.614270600494905
419	138	1309	James Ax Observatory	-19.940907915901988	40.17836452394128	2181.1618671079214	UTC-1	n	3.241467090177035	15.439291767351792
420	139	967	Yangbajing International Cosmic Ray Observatory	125.72803231912121	34.7059721403773	3971.250306149498	UTC+8	n	2.779811392515202	24.353037066939148
421	139	463	Very Long Baseline Array	96.25412202001252	-73.10601917437536	2625.467837426714	UTC+6	n	8.447716125627515	21.683515972465457
422	140	832	Very Long Baseline Array	112.3662642014607	-24.667834838353627	4788.8534462078815	UTC+7	n	6.819676401609719	20.017324363961176
423	140	2682	Haleakala Observatory	-84.87952170832628	79.45456750282776	348.8214705546885	UTC-5	n	7.647960132354625	22.251090535586947
424	140	1402	High Altitude Water Cherenkov Gamma-Ray Observatory	-106.92433857880667	22.355866095106137	92.88186627841566	UTC-7	y	2.152246839983265	18.3057374206891
425	141	1091	High Altitude Water Cherenkov Gamma-Ray Observatory	3.378116008174686	33.48747671742622	3230.89999701715	UTC+0	n	8.811937707147763	21.333851932691058
426	141	352	Very Long Baseline Array	179.24950307171508	59.002792780263576	4419.863675244505	UTC+11	y	9.81583497471303	16.624092043320765
427	141	1697	Chacaltaya Astrophysical Observatory	93.14388133085072	-54.54160342459492	4745.951964283713	UTC+6	n	7.9860259677625836	22.4321895043105
428	142	638	European Extremely Large Telescope	53.09305320066022	17.609693932553057	3615.0989457022683	UTC+3	n	7.475168511129645	16.935091944478955
429	142	600	Meyer-Womble Observatory	-57.31600723190135	-39.77657024088268	2262.4613512367787	UTC-3	y	3.702829477896522	23.844884615756804
430	143	2096	Notre Dame University-Louaiz Observatory	-164.4534589367558	47.668492005373494	4432.576267708729	UTC-10	n	3.2201993752952585	15.241983007148365
431	143	789	Iranian National Observatory	-163.44914623288577	19.818322288286623	4652.436189207086	UTC-10	n	8.950963074701829	17.439442364051686
432	143	986	Very Long Baseline Array	171.11390831173514	-75.46358614260666	3457.7086803144434	UTC+11	y	2.9623578064324594	24.605638456567675
433	144	951	Mauna Kea Observatory	-121.84085445679644	31.016276406752823	473.79818338846604	UTC-8	n	6.896233615504671	15.934297884578799
434	144	642	Meyer-Womble Observatory	-147.5301858170853	6.183292460781885	1843.9796008033613	UTC-9	n	9.947774014134637	24.188871444844324
435	144	1257	Mount Graham International Observatory	111.42928672360637	-54.21891595542468	763.9561405600706	UTC+7	n	7.55082623543982	21.259262205400415
436	145	2152	Plateau Observatory	48.196671829755985	59.13512493375711	3837.1165936980224	UTC+3	n	8.295806084925786	15.633308553343145
437	145	2043	Meyer-Womble Observatory	-68.64290849869587	-66.32560012142228	4035.3698464644585	UTC-4	n	9.334643405784186	17.899124508596522
438	146	2468	Indian Astronomical Observatory	155.33323104126754	-39.70140498098148	1682.0399144951548	UTC+10	n	0.6672377534212848	16.519332198917475
439	147	736	Mauna Kea Observatory	62.71058814989635	31.12229858253474	2415.6163977071574	UTC+4	n	0.2111594593777888	18.397593947094123
440	147	2942	Llano del Hato National Astronomical Observatory	137.16505783189467	12.597435323318024	2917.9172458605826	UTC+9	y	7.369817000065918	19.255528294119888
441	147	1809	Large Millimeter Telescope	104.75753870812468	-46.663032664762284	3148.329876010957	UTC+6	n	0.15177083808473602	20.12801074160773
442	147	934	Concordia Station	58.78334440698549	60.9131042598878	3255.474381818508	UTC+3	n	2.223073029691327	21.787866585839048
443	147	1142	Mauna Kea Observatory	-24.606593916417978	-3.6438769808702602	3874.0241038189242	UTC-1	n	2.232085261882395	16.171056230402236
444	148	1848	European Extremely Large Telescope	34.167423079034904	25.327693687074174	1974.8705120917728	UTC+2	n	9.393154538156018	23.136708454173363
445	149	1340	Very Long Baseline Array	-67.633700409998	-69.58071824534466	3132.4855699608856	UTC-4	n	8.336709183328173	23.723707683106063
446	149	2720	High Altitude Water Cherenkov Gamma-Ray Observatory	-159.5144358398693	-39.56559034698795	1732.5832232569699	UTC-10	y	2.860147835740261	20.143047827282288
447	150	283	Mount Graham International Observatory	-39.10091128786908	59.21413758389596	5178.368833350512	UTC-2	n	8.09650330426903	20.657034727081147
448	151	1862	Mauna Kea Observatory	-37.52833230099765	-31.10762682708858	3562.598194146404	UTC-2	n	2.2368915374671428	24.95038183906673
449	151	1673	Yangbajing International Cosmic Ray Observatory	42.11771240387358	-55.13976596132656	4525.286921986825	UTC+2	n	4.6691253215902115	20.217688481065718
450	151	391	Large Latin American Millimeter Array	160.05878591972896	55.61862578532842	1928.9963944728404	UTC+10	n	7.743472335090401	15.93008099423901
451	152	2336	Concordia Station	98.54488015403422	-71.30419384645151	756.9372016777661	UTC+6	n	1.352439685736061	22.45848669161129
452	152	990	Concordia Station	131.1777126762994	36.03632514082537	1528.2364972498317	UTC+8	n	1.3411703905770644	20.378612990723173
453	152	1730	Magdalena Ridge Observatory	72.23483519029205	-18.829587233152694	3579.590500985893	UTC+4	n	8.103753368472423	21.03814873708864
454	153	2569	Concordia Station	114.27660521055606	40.12026768652909	4722.444988598271	UTC+7	n	5.156980935283707	20.58187723891134
455	153	1083	Plateau Observatory	-66.92711405881495	-59.649995839949796	3405.0654601354577	UTC-4	n	9.508954981554067	21.141573776555692
456	153	1779	High Altitude Water Cherenkov Gamma-Ray Observatory	-179.54319841837926	-69.60483778101135	2485.4577389185797	UTC-11	n	3.7435469346393835	22.83396914506799
457	154	1548	Llano de Chajnantor Observatory	-14.91465411644782	9.807570417754675	4080.882331580626	UTC+0	y	1.1880901369696184	18.561693502526097
458	154	2834	Llano del Hato National Astronomical Observatory	138.26309607603622	-9.359120217497164	580.0011638818288	UTC+9	n	8.25478251565388	18.928999929861536
459	155	2335	Indian Astronomical Observatory	85.92132270184413	57.67324773511416	4540.11107970518	UTC+5	n	2.291243893737762	18.291244595062842
460	155	2202	Indian Astronomical Observatory	-68.74343150553266	-35.49495854655801	1024.8865827305033	UTC-4	n	8.574400300446626	21.980333629316803
461	155	25	James Ax Observatory	119.47040215249882	34.56849911970792	729.5806023782442	UTC+7	n	1.0025288307209945	23.07410272074732
462	156	773	Plateau Observatory	49.92099709342028	-55.91337605206276	1843.6497015860095	UTC+3	n	0.7585547320327268	20.310786194479583
463	157	1161	High Altitude Water Cherenkov Gamma-Ray Observatory	-13.606319229364118	59.92698696360128	3401.934851494673	UTC+0	n	2.356968988370165	17.298239055876202
464	157	1575	Gornergrat Observatory	-118.28889953557314	-0.5511534964516471	5102.802693311853	UTC-7	n	8.13063818936326	22.217747680784772
465	157	1650	Barcroft Observatory	55.303890384282425	-41.736458285132215	828.6672929641035	UTC+3	n	6.41605352673966	21.625712821169092
466	158	486	Receiver Lab Telescope	-151.93760892452724	64.10401756022264	3833.93889539264	UTC-10	n	6.565027950038775	24.58555431570339
467	158	1979	Llano de Chajnantor Observatory	145.81139786020924	-59.54837209878221	2501.007150314488	UTC+9	y	7.818286641103075	19.46990366668757
468	158	2121	Sphinx Observatory	-52.77893645741689	78.96735633462208	3223.757796707498	UTC-3	y	9.68319291921789	18.013522965932964
469	158	2521	Mount Graham International Observatory	-12.309282259915506	52.9516633918239	4128.976813729169	UTC+0	n	9.140330374763774	15.677839385155096
470	159	2254	Yangbajing International Cosmic Ray Observatory	156.5649040382969	60.55221072607944	4561.271414077422	UTC+10	n	1.6491610906020016	17.990790963068278
471	159	2785	Yangbajing International Cosmic Ray Observatory	176.1362901268203	55.2443025614721	4548.525429192555	UTC+11	n	8.437901758554387	18.244043891484125
472	159	1461	Receiver Lab Telescope	-28.60840146676489	6.867869431243918	1519.8832872596545	UTC-1	n	0.806901757093007	24.30393501074552
473	160	320	Llano del Hato National Astronomical Observatory	-6.3680139537999025	-7.583691679917607	5123.051874093972	UTC+0	n	6.64370853190098	19.61974778913925
474	160	265	Notre Dame University-Louaiz Observatory	-37.87324784943044	-1.2278331710525237	1690.7866386002527	UTC-2	n	1.756921250697746	23.8628540808435
475	161	2189	Notre Dame University-Louaiz Observatory	-56.036557189817	-43.229448824000144	3491.859873536697	UTC-3	n	8.579184118977082	23.86561641555422
476	162	2541	Mount Graham International Observatory	76.67475481874772	68.91007159435912	3291.8568453287726	UTC+5	n	1.5248143547855275	19.158887157300647
477	162	274	Notre Dame University-Louaiz Observatory	-161.61391130691797	-67.75455947314386	1871.66365579648	UTC-10	n	2.7235297827853078	22.475138121590437
478	162	596	Chacaltaya Astrophysical Observatory	168.56039609339007	76.56533425352563	276.7266062946416	UTC+11	n	8.606180716039969	20.868454366859403
479	162	74	Receiver Lab Telescope	2.778091325159437	68.2008912194261	3588.4974099896604	UTC+0	n	8.807089051688813	23.994153729791513
480	164	2796	Llano de Chajnantor Observatory	-79.45283332003135	2.4075273344480053	691.214055906021	UTC-5	n	0.580980010475225	23.821998374773756
481	164	581	Plateau Observatory	-146.81935924423283	-21.396222951423255	2634.8196934542952	UTC-9	n	4.434666334066543	15.374761521760842
482	164	366	Indian Astronomical Observatory	-130.90567270337272	20.781912511100288	2472.1640171850145	UTC-8	n	5.447463366969094	16.909428207598136
483	165	2807	Indian Astronomical Observatory	131.51884094652576	-23.074417546419888	2630.9104580094954	UTC+8	n	3.9652367403946807	23.273979497272567
484	165	203	Llano del Hato National Astronomical Observatory	-164.79564687162437	-76.4711612720344	2985.892184730997	UTC-10	n	3.555186127400681	20.95717507118833
485	165	2507	European Extremely Large Telescope	-2.292611128988028	-32.92985001064652	1961.8881454534805	UTC+0	n	2.1555700372182307	19.915594624039116
486	165	2680	Plateau Observatory	63.180745124540636	-36.199538637217174	966.0524485366666	UTC+4	n	9.451680911975242	20.02471526190684
487	165	2284	Llano de Chajnantor Observatory	-140.76155750782752	35.21840851020005	399.01747229326753	UTC-9	n	5.3707805973126295	16.193453008541137
488	166	32	Mauna Kea Observatory	-97.94810517350965	-49.71515700940627	2397.3462434627163	UTC-6	n	4.248485075318027	17.083920380622537
489	166	1747	Indian Astronomical Observatory	27.197784827327354	-22.59288199192934	113.405758671844	UTC+1	y	2.7446728440079537	15.61538865401234
490	166	2267	Large Latin American Millimeter Array	-62.86519584632417	25.25788695999111	3968.1791600118636	UTC-4	n	6.896447501145683	19.720759679921695
491	166	58	Notre Dame University-Louaiz Observatory	143.27376525436904	-30.45578076603553	919.1910370666827	UTC+9	n	6.714767423878901	20.1490571154866
492	167	422	Notre Dame University-Louaiz Observatory	-55.83497757473931	8.614063610931296	2528.756880608425	UTC-3	n	3.88946913769559	20.075240260819683
493	167	2970	Gornergrat Observatory	169.61628278318148	40.18116449319395	1770.4046076234247	UTC+11	n	8.99077848057696	23.519934444525454
494	167	762	Llano de Chajnantor Observatory	143.01167226463718	-56.087920213674636	3650.911974076987	UTC+9	n	1.4590258301061487	24.740802775091066
495	168	2563	Concordia Station	-174.34680219782325	64.71899603170723	2095.1707755143657	UTC-11	n	5.863517490886444	15.60936294914728
496	168	2147	James Ax Observatory	-124.84139293987771	-76.76974607568187	878.1214752872651	UTC-8	n	5.491232280011208	18.9254492255455
497	169	2537	Gornergrat Observatory	118.78667542118046	76.65016433849809	3125.07566779027	UTC+7	y	3.090325605023069	21.426782850202628
498	169	94	University of Tokyo Atacama Observatory	-87.7931117142357	-72.73217888332022	3523.7610949302607	UTC-5	n	9.868048708670479	17.78069752244382
499	169	455	European Extremely Large Telescope	-59.11231046079732	-40.89475816309193	1888.263654706335	UTC-3	n	5.9773396255944355	16.981569977871334
500	169	461	Barcroft Observatory	37.07863076832044	-2.5932467420781506	4812.193453934182	UTC+2	n	4.74039226376883	19.311673430774636
501	170	23	Indian Astronomical Observatory	63.53687973589601	-75.44652089259003	5019.328178436245	UTC+4	n	9.310226677007059	23.786492302226506
502	170	1686	Magdalena Ridge Observatory	68.55473221997588	6.099853099124118	2456.9573917282596	UTC+4	n	8.765887037121546	21.02262015108891
503	170	2762	Llano de Chajnantor Observatory	-79.38715218211833	65.32062853578853	2184.2440747547776	UTC-5	n	3.9145673853160776	15.278032939226094
504	171	2264	University of Tokyo Atacama Observatory	-119.6750697859491	-59.98464596391352	989.5053987811855	UTC-7	n	7.19688313441047	21.272139624986607
505	171	2656	Atacama Cosmology Telescope	-113.83951258011186	78.33092164898699	2240.017847279583	UTC-7	y	0.23658287938822298	18.879862872916217
506	171	610	Mauna Kea Observatory	-77.52423748088052	22.24010025070112	3720.391240484194	UTC-5	n	5.395099803795408	20.002516093865374
507	172	1708	Concordia Station	-113.68487808522902	15.135094147898485	1162.0643184598982	UTC-7	y	6.470267578624389	17.867827409882562
508	172	2078	Llano de Chajnantor Observatory	-39.6022836077843	-38.233260523366326	2784.5000531757823	UTC-2	n	8.051083949364825	24.73946670392541
509	172	833	Llano de Chajnantor Observatory	-167.8545511018436	-37.92952395420734	4485.859110702383	UTC-11	n	4.753498734542086	20.257689731604643
510	173	2491	Indian Astronomical Observatory	-122.60704566929961	-63.65708848112231	653.7066235893255	UTC-8	n	4.564352737245704	17.69542720046827
511	173	2889	Sphinx Observatory	49.57149138975885	9.552881180166963	1139.500170667707	UTC+3	n	8.237941608067631	24.691360091478064
512	174	400	James Ax Observatory	15.903100567544442	38.09105949945298	675.2140752525598	UTC+1	y	1.9059195163838893	22.55133578573912
513	174	2738	High Altitude Water Cherenkov Gamma-Ray Observatory	-9.360748255888012	-20.73562419454683	3623.313539527809	UTC+0	y	2.490187627048217	19.2326236314989
514	174	140	Concordia Station	18.385249964823572	-41.27660023260978	1231.187729948398	UTC+1	n	3.8325579174489133	20.285617787897454
515	175	1129	Plateau Observatory	-32.66619040186981	-23.023482581337817	1776.9176686180313	UTC-2	n	7.281359076788432	21.212340705564905
516	176	410	Shiquanhe Observatory 	75.50450048383254	-31.76397469929364	2209.576146276364	UTC+5	n	1.5821095951983433	21.07176744549933
517	176	2627	Atacama Cosmology Telescope	-160.47467677694763	46.39839935650059	972.3776345311313	UTC-10	n	7.836295213820205	17.846564937750593
518	176	1835	Concordia Station	-19.24637576537856	63.7574537242794	2881.118839956754	UTC-1	n	4.902672141473836	18.508627121043453
519	176	996	Llano del Hato National Astronomical Observatory	-100.2019210474169	-24.35236630832486	1481.9583168870618	UTC-6	n	9.95278481721844	15.928838845418332
520	176	2320	Iranian National Observatory	-101.99704514679377	-68.39697871501983	3897.011649585284	UTC-6	y	2.0776594099828003	15.105794194496259
521	177	241	Indian Astronomical Observatory	106.98314880026032	-2.6807666016800624	443.9376344934978	UTC+7	y	0.5673150419725581	20.324774764378194
522	177	1231	Large Millimeter Telescope	-172.54537182456644	33.521743159982634	562.6554255179826	UTC-11	n	1.9294911216168298	20.510842132658496
523	177	1186	Iranian National Observatory	-126.4780706402887	-54.08875310998173	2502.1495889823836	UTC-8	n	4.679160135860815	18.184878552200008
524	178	1466	Concordia Station	-37.84624611608919	-1.6907301126217362	1058.2008344055291	UTC-2	n	4.350432093107397	17.081414503126343
525	178	152	European Extremely Large Telescope	166.9938407753524	71.26214725348777	588.9630624749235	UTC+11	n	5.756619044964454	16.387859608615372
526	178	1723	Peak Terskol Observatory	-2.830111684681924	23.421051301792048	4104.580845997484	UTC+0	n	8.99031499070894	23.357710576543308
527	178	2461	Iranian National Observatory	3.066953121825378	-50.50333672162559	2855.770061597661	UTC+0	n	9.454909806261611	20.041136250842225
528	178	437	James Ax Observatory	44.61339485932345	-57.56045249270676	4573.8817383186115	UTC+2	n	3.3860873370841995	21.73889401024294
529	179	1738	Concordia Station	120.08160894119675	40.694320061360244	1337.7023865666454	UTC+8	n	5.868773966249535	17.982237920354777
530	179	2732	Barcroft Observatory	-157.03879644295648	-67.95670583744437	2559.2710721295325	UTC-10	n	6.125836001243755	15.231186893355808
531	179	2535	Shiquanhe Observatory 	93.1964586970505	-14.130909905392869	4753.609445604508	UTC+6	n	5.53686133539458	16.52174204749394
532	179	1492	James Ax Observatory	-78.18994652493564	-0.6725788256383538	5039.669699997725	UTC-5	n	6.265363747137613	16.421770341391216
